system,nobs,sample_start,sample_end,variables,det_order,k_ar_diff,r_null,trace_stat,trace_crit_95,trace_reject_95,maxeig_stat,maxeig_crit_95,maxeig_reject_95,selected_trace_rank_5pct,selected_maxeig_rank_5pct,error
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,0,88.39540340909235,40.1749,True,74.85716705363348,24.1592,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,1,13.538236355458885,24.2761,False,7.170770092227381,17.7961,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,2,6.367466263231504,12.3212,False,5.046670121942908,11.2246,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,1,3,1.3207961412885958,4.1296,False,1.3207961412885958,4.1296,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,0,65.30297909157397,40.1749,True,41.10170936748852,24.1592,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,1,24.201269724085456,24.2761,False,12.797831036003734,17.7961,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,2,11.403438688081724,12.3212,False,8.620715793966317,11.2246,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,2,3,2.7827228941154076,4.1296,False,2.7827228941154076,4.1296,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,3,0,68.35530786779049,40.1749,True,38.96855887176641,24.1592,True,3,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,3,1,29.38674899602409,24.2761,True,16.7615552626765,17.7961,False,3,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,3,2,12.625193733347588,12.3212,True,10.345545602907873,11.2246,False,3,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",-1,3,3,2.279648130439716,4.1296,False,2.279648130439716,4.1296,False,3,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,0,81.24963397521071,47.8545,True,70.83090804301122,27.5858,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,1,10.418725932199486,29.7961,False,5.927411179044953,21.1314,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,2,4.491314753154532,15.4943,False,3.2351738023350483,14.2639,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,1,3,1.2561409508194836,3.8415,False,1.2561409508194836,3.8415,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,0,65.6116765617847,47.8545,True,50.18910122023184,27.5858,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,1,15.422575341552859,29.7961,False,9.90380128455171,21.1314,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,2,5.51877405700115,15.4943,False,4.69024218635781,14.2639,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,2,3,0.8285318706433398,3.8415,False,0.8285318706433398,3.8415,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,3,0,58.547783077778696,47.8545,True,31.84323497879578,27.5858,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,3,1,26.704548098982915,29.7961,False,19.584292076527962,21.1314,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,3,2,7.120256022454953,15.4943,False,4.553070793424573,14.2639,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",0,3,3,2.5671852290303794,3.8415,False,2.5671852290303794,3.8415,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,0,77.4024479097684,55.2459,True,49.390085807804724,30.8151,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,1,28.012362101963678,35.0116,False,19.45955945703188,24.2522,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,2,8.552802644931793,18.3985,False,5.734101074816231,17.1481,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,1,3,2.8187015701155618,3.8415,False,2.8187015701155618,3.8415,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,0,70.87300632348885,55.2459,True,36.79338500419695,30.8151,True,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,1,34.07962131929191,35.0116,False,23.73288083581862,24.2522,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,2,10.34674048347329,18.3985,False,6.814397746457942,17.1481,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,2,3,3.5323427370153495,3.8415,False,3.5323427370153495,3.8415,False,1,1,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,3,0,54.51976446516155,55.2459,False,22.356403733992995,30.8151,False,0,0,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,3,1,32.16336073116855,35.0116,False,21.61791769187638,24.2522,False,0,0,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,3,2,10.545443039292168,18.3985,False,9.230290474995025,17.1481,False,0,0,
core_real_credit_house_income,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real",1,3,3,1.3151525642971438,3.8415,False,1.3151525642971438,3.8415,False,0,0,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,1,0,113.97432099450066,60.0627,True,82.10706777326534,30.4428,True,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,1,1,31.867253221235302,40.1749,False,18.21628137025197,24.1592,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,1,2,13.650971850983336,24.2761,False,7.922785957670734,17.7961,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,1,3,5.7281858933126,12.3212,False,4.4503159365868505,11.2246,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,1,4,1.27786995672575,4.1296,False,1.27786995672575,4.1296,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,2,0,96.58181998218232,60.0627,True,52.07197246334581,30.4428,True,2,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,2,1,44.509847518836494,40.1749,True,22.05829688552649,24.1592,False,2,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,2,2,22.45155063331001,24.2761,False,11.232502744173031,17.7961,False,2,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,2,3,11.219047889136979,12.3212,False,8.608592626913945,11.2246,False,2,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",-1,2,4,2.610455262223034,4.1296,False,2.610455262223034,4.1296,False,2,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,1,0,110.17165072762513,69.8189,True,75.4981646586951,33.8777,True,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,1,1,34.673486068930046,47.8545,False,22.408105111823613,27.5858,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,1,2,12.265380957106434,29.7961,False,6.664984717192533,21.1314,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,1,3,5.600396239913899,15.4943,False,4.092907909345409,14.2639,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,1,4,1.5074883305684905,3.8415,False,1.5074883305684905,3.8415,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,2,0,89.31645412723215,69.8189,True,52.39400698697859,33.8777,True,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,2,1,36.92244714025357,47.8545,False,20.560479599060944,27.5858,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,2,2,16.361967541192616,29.7961,False,11.296930262894195,21.1314,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,2,3,5.065037278298424,15.4943,False,4.779098126725692,14.2639,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",0,2,4,0.28593915157273164,3.8415,False,0.28593915157273164,3.8415,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,1,0,103.82288074397509,79.3422,True,52.214598731542566,37.1646,True,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,1,1,51.60828201243254,55.2459,False,25.25789735423517,30.8151,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,1,2,26.350384658197374,35.0116,False,16.60937329161778,24.2522,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,1,3,9.741011366579595,18.3985,False,6.3113902315878425,17.1481,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,1,4,3.4296211349917525,3.8415,False,3.4296211349917525,3.8415,False,1,1,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,2,0,92.26322859425844,79.3422,True,34.061410943883764,37.1646,False,2,0,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,2,1,58.20181765037466,55.2459,True,27.383877166670196,30.8151,False,2,0,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,2,2,30.81794048370446,35.0116,False,18.328732239385214,24.2522,False,2,0,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,2,3,12.489208244319245,18.3985,False,8.572883170178338,17.1481,False,2,0,
core_plus_real_dax,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de_real,ln_compensation_ea20_real,ln_dax_real_de",1,2,4,3.9163250741409077,3.8415,True,3.9163250741409077,3.8415,True,2,0,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,1,0,94.41811308377623,60.0627,True,45.28510617912892,30.4428,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,1,1,49.133006904647296,40.1749,True,32.74604685623335,24.1592,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,1,2,16.38696004841395,24.2761,False,10.789269136437362,17.7961,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,1,3,5.597690911976589,12.3212,False,3.6774242529787116,11.2246,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,1,4,1.9202666589978772,4.1296,False,1.9202666589978772,4.1296,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,2,0,90.53532110538676,60.0627,True,44.65233684680578,30.4428,True,2,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,2,1,45.88298425858096,40.1749,True,23.845719536152437,24.1592,False,2,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,2,2,22.037264722428525,24.2761,False,12.809025480320726,17.7961,False,2,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,2,3,9.228239242107797,12.3212,False,9.211253076469667,11.2246,False,2,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",-1,2,4,0.01698616563813044,4.1296,False,0.01698616563813044,4.1296,False,2,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,1,0,139.22962728759168,69.8189,True,94.55949688250892,33.8777,True,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,1,1,44.67013040508278,47.8545,False,25.422744907051186,27.5858,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,1,2,19.247385498031594,29.7961,False,15.076265274225552,21.1314,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,1,3,4.171120223806041,15.4943,False,4.169801358379699,14.2639,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,1,4,0.0013188654263425323,3.8415,False,0.0013188654263425323,3.8415,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,2,0,90.8572763477282,69.8189,True,45.19300617473507,33.8777,True,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,2,1,45.664270172993135,47.8545,False,20.546796186806695,27.5858,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,2,2,25.117473986186436,29.7961,False,14.07448523196095,21.1314,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,2,3,11.042988754225487,15.4943,False,10.4193133862379,14.2639,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",0,2,4,0.6236753679875878,3.8415,False,0.6236753679875878,3.8415,False,1,1,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,0,148.0356173464037,79.3422,True,66.80763982129119,37.1646,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,1,81.22797752511252,55.2459,True,59.783466480196736,30.8151,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,2,21.44451104491579,35.0116,False,14.079276870633649,24.2522,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,3,7.365234174282139,18.3985,False,5.1390209997388965,17.1481,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,1,4,2.226213174543243,3.8415,False,2.226213174543243,3.8415,False,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,0,120.25589453310971,79.3422,True,56.64911313118851,37.1646,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,1,63.606781401921175,55.2459,True,36.39668899848334,30.8151,True,2,2,
nominal_credit_house_income_prices,84,2005-03-31,2025-12-31,"ln_hh_loans_ea_stock,ln_nfc_loans_ea_stock,ln_house_price_de,ln_compensation_ea20_nominal,ln_hicp_de",1,2,2,27.210092403437837,35.0116,False,15.549448893491888,24.2522,False,2,2,
