factor,aggregation,target_equation,sample,F_stat,partial_R2,coef,sign,p_value,observations,t_stat,architecture,instrument,weak_instrument_interpretation
weighted_composite,monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,1.1934420404220973,0.014698749189964666,-0.002448199982268324,negative,0.27791528982459746,82,-1.0924477289198313,monthly_bridge_quarterly,weighted_composite_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
composite,equal_weight_timing_fg_qe,d_dfr_eop,robustness_2005q1_2025q4,1.1789016150994942,0.014345550888731807,-0.07848235914273369,negative,0.2808005387344125,83,-1.0857723587840566,composite_quarterly,composite_equal_weight_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,1.174105377880323,0.01428802142087414,-0.00025599094198103137,negative,0.28177419576937207,83,-1.083561432444106,direct_quarterly,timing_factor_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_signed_cumulative,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,1.174105377880323,0.01428802142087414,-0.00025599094198103137,negative,0.28177419576937207,83,-1.083561432444106,direct_quarterly,timing_factor_quarterly_signed_cumulative,weak_instrument_warning_below_rule_of_thumb_10
timing,monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,1.1722633831653946,0.014441674216127801,0.0005288064285338471,positive,0.2821893030173455,82,1.0827111263700002,monthly_bridge_quarterly,timing_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,monthly_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,1.159859191266979,0.01429104489367797,-0.00025611901551961984,negative,0.2847316951021574,82,-1.0769675906298104,monthly_bridge_quarterly,timing_factor_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,1.1284267224349442,0.013739782526805583,0.0005144852054249374,positive,0.2912680727484719,83,1.062274316000789,direct_quarterly,timing_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,1.112157044895501,0.013544365230685878,-0.0006880314869144011,negative,0.2947490819563742,83,-1.0545885666436465,direct_quarterly,timing_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
timing,qe_event_weighted,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,1.0806266889802387,0.013165429317138959,-0.0018821517070333868,negative,0.3016505036224447,83,-1.03953195669024,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,1.0054679401769984,0.012412346545785553,-0.001007044915590307,negative,0.31901440015396215,82,-1.0027302429751475,monthly_bridge_quarterly,target_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
target,quarterly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,1.0006012946874914,0.012202365335000496,-0.0009997132777215167,negative,0.32014400307867724,83,-1.0003006021629155,direct_quarterly,target_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
timing,qe_event_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.9934314030201598,0.012115987659269589,-0.00017447284882814057,negative,0.32187341430973754,83,-0.9967102904155047,weighted_event_quarterly,timing_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,crisis_weighted,d_wx_shadow_rate,baseline_2005q1_2022q2,0.9851675060400416,0.01449091827202626,-0.019628875318755856,negative,0.3244975317498496,69,-0.9925560468004019,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,market_magnitude_weighted,d_wx_shadow_rate,baseline_2005q1_2022q2,0.9723053229529179,0.014304433523819141,0.0037175532524590547,positive,0.32765351284825367,69,0.9860554360445045,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,crisis_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.9440602487737644,0.011520789254372974,-0.000311565275716752,negative,0.33412841280629096,83,-0.9716276286591301,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,monthly_mean,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.936026537758729,0.011565017184554379,-0.0006336446596097482,negative,0.33621761722663723,82,-0.9674846447146999,monthly_bridge_quarterly,timing_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,crisis_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.9098494340997043,0.0193957014374537,0.0005473091966205412,positive,0.3451401787452427,48,0.9538602801771884,weighted_event_quarterly,qe_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.9068705727080798,0.01120882029287127,0.0018094949080804067,positive,0.34381453476252843,82,0.952297523207994,monthly_bridge_quarterly,weighted_composite_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,crisis_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.8675612508712044,0.010597130751369147,-0.00016307627602842826,negative,0.35439925565074115,83,-0.9314296811199461,weighted_event_quarterly,timing_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.861847475449669,0.010658270894828778,-0.0016696770680540176,negative,0.35601481040201666,82,-0.9283574071712193,monthly_bridge_quarterly,weighted_composite_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,market_magnitude_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.8467790868505964,0.010345906049058428,-3.0013079855367916e-05,negative,0.36019756598028535,83,-0.9202060023987001,weighted_event_quarterly,fg_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,qe_event_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.8458283784947773,0.01033441038171496,-8.523948899724014e-05,negative,0.3604659630452203,83,-0.9196892836685536,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,crisis_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.8369292260929128,0.010226791669818252,-0.0001260747438870944,negative,0.36299188905688373,83,-0.9148383606369558,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,qe_event_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.8251980876647569,0.01008488958108806,-0.00017283251214120235,negative,0.3663596191089622,83,-0.9084041433551241,weighted_event_quarterly,fg_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,crisis_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.797046542822575,0.009744197089136996,-0.0001540554639429596,negative,0.37462260565902933,83,-0.8927746315966729,weighted_event_quarterly,fg_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,pca_timing_fg_qe,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.7885811668567484,0.009641702492038166,-0.006426264879866345,negative,0.37715888848084356,83,-0.8880209270376168,composite_quarterly,composite_pca_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,0.776573860406528,0.009496287552131345,0.005937059985436652,positive,0.3807984608356647,83,0.8812342823599908,direct_quarterly,fg_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,0.7676463837039353,0.009504379761879744,0.0059617196889586895,positive,0.3835693909419351,82,0.8761543150061725,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,inverse_variance_timing_fg_qe,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.7647688761981029,0.009353281207900884,-0.0010388294713669646,negative,0.3844258289286013,83,-0.8745106495624297,composite_quarterly,composite_inverse_variance_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.6992017401428541,0.008664295619606414,-0.003911893937958904,negative,0.40554272142593023,82,-0.8361828389430472,monthly_bridge_quarterly,weighted_composite_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
target,qe_event_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.6990411469467923,0.008556295608041128,-0.0001805886364552608,negative,0.4055657584687628,83,-0.8360868058681421,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,inverse_variance_timing_fg_qe,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.6786738509040505,0.008309070396305641,-0.010132746022195086,negative,0.4124628772788326,83,-0.8238166367002129,composite_quarterly,composite_inverse_variance_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
target,quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.6728273494030037,0.008238080782052438,-0.0003835519255923671,negative,0.4144749396158255,83,-0.8202605375141508,direct_quarterly,target_factor_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,quarterly_signed_cumulative,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.6728273494030037,0.008238080782052438,-0.0003835519255923671,negative,0.4144749396158255,83,-0.8202605375141508,direct_quarterly,target_factor_quarterly_signed_cumulative,weak_instrument_warning_below_rule_of_thumb_10
fg,monthly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.6693335740182498,0.008297249330863777,0.00022145829379369828,positive,0.41571424342568175,82,0.8181280914491629,monthly_bridge_quarterly,fg_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
target,monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.667859083959914,0.00827912246022049,-0.00038438398455099864,negative,0.4162261905540143,82,-0.817226458186416,monthly_bridge_quarterly,target_factor_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_mean,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,0.6673377196341093,0.008272712828995247,-62655.62933964313,negative,0.41640743571483374,82,-0.8169074119103763,monthly_bridge_quarterly,weighted_composite_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,monthly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.6654931816921072,0.00825003549154706,0.00047311076550598255,positive,0.41704961442709787,82,0.8157776545677794,monthly_bridge_quarterly,qe_factor_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_abs_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.6309924791123456,0.007729815110036831,0.0002130678964807558,positive,0.4293126991003618,83,0.7943503503570358,direct_quarterly,fg_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
target,qe_event_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.6040743989145464,0.007402502918684921,0.00015021989560396642,positive,0.4392916997509113,83,0.7772222326429851,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,inverse_variance_timing_fg_qe,d_dfr_eop,robustness_2005q1_2025q4,0.5835444521515495,0.0071527224769425924,-0.04755532710043018,negative,0.4471458424592755,83,-0.763900813032392,composite_quarterly,composite_inverse_variance_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.582693016501802,0.007142360652202792,-0.0005265130763298572,negative,0.4474763005558662,83,-0.7633433149650307,direct_quarterly,fg_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,quarterly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.5676673391715447,0.012190160504218284,0.0010919999864708032,positive,0.45502654009279786,48,0.7534370173886764,direct_quarterly,qe_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,market_magnitude_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.5631198304093474,0.01209368771809801,3.4875314955629266e-05,positive,0.45682736455929984,48,0.7504131065015772,weighted_event_quarterly,qe_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,pca_timing_fg_qe,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.558338608192497,0.006845880111349058,-0.0005232481867063727,negative,0.45709407566272076,83,-0.747220588710253,composite_quarterly,composite_pca_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
qe,quarterly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,0.551035626123063,0.011837236673932086,0.013223520998980318,positive,0.4616686912515713,48,0.7423177393293676,direct_quarterly,qe_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,monthly_abs_sum,d_dfr_eop,robustness_2005q1_2025q4,0.5248805829046403,0.011529532338888591,0.013165036372469411,positive,0.4725173694062551,47,0.7244864269982153,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.5113148065002205,0.011234894194425497,0.0010540823027853639,positive,0.4782638668273821,47,0.7150627989905646,monthly_bridge_quarterly,qe_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.49178062162752373,0.0060347266666180505,-0.00017769343931593046,negative,0.4851439705343202,83,-0.7012707192144298,direct_quarterly,fg_factor_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_signed_cumulative,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.49178062162752373,0.0060347266666180505,-0.00017769343931593046,negative,0.4851439705343202,83,-0.7012707192144298,direct_quarterly,fg_factor_quarterly_signed_cumulative,weak_instrument_warning_below_rule_of_thumb_10
timing,market_magnitude_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.47966798685402884,0.005886965407510236,-5.766020460226966e-05,negative,0.4905536097734265,83,-0.6925806717300367,weighted_event_quarterly,timing_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,monthly_sum,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.4786761289575462,0.005947862862337899,-0.00017634984836726274,negative,0.49102573568984065,82,-0.6918642417104285,monthly_bridge_quarterly,fg_factor_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,0.4754325354369882,0.005835287038583111,-5492.918597737626,negative,0.49246914717978696,83,-0.6895161603885642,direct_quarterly,timing_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
fg,quarterly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.4718004982467906,0.005790966878864342,-0.0005301187687567835,negative,0.49412185721037155,83,-0.6868773531328505,direct_quarterly,fg_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
timing,monthly_abs_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,0.4715953256037021,0.0058603948846240195,-5521.627134062531,negative,0.4942399566748123,82,-0.6867279851613025,monthly_bridge_quarterly,timing_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,inverse_variance_timing_fg_qe,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.4705157704383902,0.0057752889617659325,-0.0016997666418370027,negative,0.4947087028590053,83,-0.6859415211505936,composite_quarterly,composite_inverse_variance_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
fg,monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.47002712036439076,0.005841021025895018,-0.0005301635533256057,negative,0.49495663247987576,82,-0.6855852393133846,monthly_bridge_quarterly,fg_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
fg,monthly_mean,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.4642756687575254,0.005769960207791857,-0.00047115672732134624,negative,0.49760022494214373,82,-0.6813777724269595,monthly_bridge_quarterly,fg_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,quarterly_sum,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.4566523391567578,0.009829643682092453,0.0004805160670810791,positive,0.5025759885956962,48,0.6757605634814433,direct_quarterly,qe_factor_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,quarterly_signed_cumulative,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.4566523391567578,0.009829643682092453,0.0004805160670810791,positive,0.5025759885956962,48,0.6757605634814433,direct_quarterly,qe_factor_quarterly_signed_cumulative,weak_instrument_warning_below_rule_of_thumb_10
target,quarterly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.45450918475597046,0.005579914351028105,0.001233376057931559,positive,0.5021208685609276,83,0.6741729635308512,direct_quarterly,target_factor_quarterly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
target,monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.44936866738974046,0.005585732676754898,0.0012362253481314578,positive,0.5045654891928608,82,0.6703496605427204,monthly_bridge_quarterly,target_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,qe_event_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.43216645493165456,0.009307479877147824,0.00012159061871570183,positive,0.5142039528823792,48,0.657393683367626,weighted_event_quarterly,qe_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,market_magnitude_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.42225458407976496,0.005185984915754557,2.2779426946356493e-05,positive,0.5176528290190757,83,0.6498111911007419,weighted_event_quarterly,target_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
target,qe_event_weighted,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.411741033837068,0.005057514169435788,0.000617099524362456,positive,0.5228988628068851,83,0.6416705025455572,weighted_event_quarterly,target_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,qe_event_weighted,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.40676638321040187,0.008765238669108536,2.2483743459550913e-05,positive,0.5267775329627666,48,0.6377823948733626,weighted_event_quarterly,qe_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,market_magnitude_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.4044096877712707,0.008714897797263496,0.00015537000495125045,positive,0.5279721230812028,48,0.6359321408540936,weighted_event_quarterly,qe_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
composite,equal_weight_timing_fg_qe,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.3454242511490183,0.00424638821825481,-0.0008156842235086632,negative,0.5583498254297923,83,-0.5877280418263351,composite_quarterly,composite_equal_weight_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
timing,monthly_mean,d_dfr_eop,robustness_2005q1_2025q4,0.3431335699019345,0.004270851218460302,0.020157115363698245,positive,0.5596749824182623,82,0.5857760407373577,monthly_bridge_quarterly,timing_factor_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.338098186260861,0.004208441497793401,-0.0030490713263142274,negative,0.5625638487327546,82,-0.5814621107697913,monthly_bridge_quarterly,weighted_composite_monthly_mean,weak_instrument_warning_below_rule_of_thumb_10
composite,pca_timing_fg_qe,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,0.32653535037190295,0.004015114488341593,-13670.08831380939,negative,0.5692886089534512,83,-0.5714327172746613,composite_quarterly,composite_pca_timing_fg_qe,weak_instrument_warning_below_rule_of_thumb_10
target,crisis_weighted,d_ln_nfc_loans_ea_stock,robustness_2005q1_2025q4,0.32170616871058977,0.0039559692469213065,0.00016327700290145843,positive,0.5721526874523842,83,0.5671914744692393,weighted_event_quarterly,target_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,monthly_abs_sum,d_ln_hh_loans_ea_stock,robustness_2005q1_2025q4,0.3134532166807147,0.006917442711369585,0.00011158895181396295,positive,0.5783453212277556,47,0.5598689281257844,monthly_bridge_quarterly,qe_factor_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_mean,d_dfr_eop,robustness_2005q1_2025q4,0.3119004427892996,0.0038358523302348766,0.0191673090335027,positive,0.5780569326550022,83,0.5584804766411263,direct_quarterly,timing_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
qe,market_magnitude_weighted,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.3116150580287782,0.006728658839436335,0.00037048769137451446,positive,0.5793978853839175,48,0.5582249170619117,weighted_event_quarterly,qe_factor_market_magnitude_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_abs_sum,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.2891462148569581,0.0036013113663357593,0.005099784533318686,positive,0.5922609173351672,82,0.5377231767898405,monthly_bridge_quarterly,weighted_composite_monthly_abs_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,quarterly_mean,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.2778306052565448,0.0034182827369727614,-0.0008047899034559687,negative,0.599567336744934,83,-0.5270963908589631,direct_quarterly,timing_factor_quarterly_mean,weak_instrument_warning_below_rule_of_thumb_10
fg,qe_event_weighted,d_wx_shadow_rate,baseline_2005q1_2022q2,0.27134389275712895,0.004033573243158349,-0.00484232170287142,negative,0.6041490984529406,69,-0.5209067985322604,weighted_event_quarterly,fg_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
qe,qe_event_weighted,d_ln_ecb_assets_ea_stock,robustness_2005q1_2025q4,0.2592425228537105,0.005604123818621447,0.0002560420971281323,positive,0.6130748585893538,48,0.5091586421280803,weighted_event_quarterly,qe_factor_qe_event_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
timing,crisis_weighted,d_ln_house_price_de_real,robustness_2005q1_2025q4,0.25765461243695675,0.0031708349652208793,-0.00020769832836495068,negative,0.6131154396980876,83,-0.5075968995541214,weighted_event_quarterly,timing_factor_crisis_weighted_quarterly_sum,weak_instrument_warning_below_rule_of_thumb_10
weighted_composite,monthly_sum,d_ecb_assets_ea_qavg,robustness_2005q1_2025q4,0.25330922986203835,0.0031563711489641932,-14893.57029118604,negative,0.6161375086208488,82,-0.5032983507444052,monthly_bridge_quarterly,weighted_composite_monthly_sum,weak_instrument_warning_below_rule_of_thumb_10
