response,horizon,beta,HAC_se,t_stat,p_value,CI_low,CI_high,CI_68_low,CI_68_high,CI_95_low,CI_95_high,F_stat,partial_R2,weak_iv_flag,nobs,sample_start,sample_end,hac_bandwidth,controls
ln_compensation_ea20_real,0,-3.869823689381118e-08,2.4138321641462217e-08,-1.6031867280838408,0.1088934347375196,-7.840224279429151e-08,1.0057690066691454e-09,-6.270278113761587e-08,-1.4693692650006486e-08,-8.600847795832087e-08,8.612004170698512e-09,0.20587222935487232,0.004183895539850924,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_compensation_ea20_real,1,4.7367497488730996e-08,1.770965241053126e-08,2.6746712126638545,0.007480257009336539,1.8237711489218783e-08,7.64972834882432e-08,2.9755994040173575e-08,6.497900093728841e-08,1.265721658536679e-08,8.20777783920952e-08,0.1924300432297819,0.003992951653551554,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_compensation_ea20_real,2,-9.734773688070494e-09,1.196254919283761e-08,-0.8137708385683411,0.41577624385174566,-2.9411416115494833e-08,9.941868739353846e-09,-2.1631025036172325e-08,2.161477660031338e-09,-3.318093926932089e-08,1.3711391893179906e-08,0.2493863726072985,0.005278087013461821,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_compensation_ea20_real,4,-2.7150514895999704e-08,2.3255362353413686e-08,-1.1674948118799895,0.2430106022707801,-6.540218200908291e-08,1.1101152217083503e-08,-5.027699331525126e-08,-4.024036476748145e-09,-7.273018755611914e-08,1.8429157764119737e-08,0.15989678912876154,0.0035406810134086296,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_compensation_ea20_real,8,-7.72463926137918e-08,2.2313669580097926e-08,-3.461841735018324,0.0005364925378702048,-1.139491129532126e-07,-4.0543672274371015e-08,-9.943639723105786e-08,-5.5056387996525753e-08,-1.209803813537107e-07,-3.3512403873872895e-08,0.23971356265563878,0.0058126873818228906,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_compensation_ea20_real,12,-6.231853937703657e-08,3.0571521404180273e-08,-2.0384507055810213,0.04150487977640188,-1.1260421724012704e-07,-1.2032861513946106e-08,-9.272062983913935e-08,-3.191644891493379e-08,-1.2223762028182526e-07,-2.3994584722478814e-09,0.069563315665053,0.0018765615087690166,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,0,3.2634833428492526e-07,8.596589173465156e-08,3.7962536966667577,0.00014689917048108588,1.849470254710661e-07,4.6774964309878444e-07,2.4085887556224485e-07,4.1183779300760567e-07,1.5785828258613875e-07,4.948383859837118e-07,0.20587222935487232,0.004183895539850924,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,1,2.7493417728022936e-07,1.7029316108621186e-07,1.6144757401093894,0.10642427482330537,-5.173146377457432e-09,5.550415009379162e-07,1.0558480078133759e-07,4.442835537791211e-07,-5.88342852622236e-08,6.087026398226824e-07,0.1924300432297819,0.003992951653551554,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,2,5.08869028078913e-07,2.3859145981179295e-07,2.1328048727323345,0.03294073637185423,1.1642100004783905e-07,9.013170561099869e-07,2.7159987000255246e-07,7.461381861552735e-07,4.123835982896324e-08,9.764996963288627e-07,0.2493863726072985,0.005278087013461821,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,4,4.3947075328990236e-07,2.0608755202386725e-07,2.132446860444083,0.032970128574805156,1.0048689587389425e-07,7.784546107059104e-07,2.3452536254836744e-07,6.444161440314372e-07,3.554657366109797e-08,8.433949329187067e-07,0.15989678912876154,0.0035406810134086296,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,8,2.4611553994599673e-07,2.0552619628032715e-07,1.1974898791505284,0.2311156700344773,-9.19449694392394e-08,5.841760493312329e-07,4.172839384891033e-08,4.5050268604308313e-07,-1.567084026429544e-07,6.489394825349478e-07,0.23971356265563878,0.0058126873818228906,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_ecb_assets_ea_stock,12,-7.896562038923577e-07,4.0084217358046467e-07,-1.9699928199641967,0.04883919345277704,-1.4489829069412963e-06,-1.30329500843419e-07,-1.188276863332383e-06,-3.910355444523323e-07,-1.575292427594821e-06,-4.0199801898944495e-09,0.069563315665053,0.0018765615087690166,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,0,1.0293298249545198e-08,4.850735018418426e-09,2.1220079452827565,0.03383707084190606,2.314549161119136e-09,1.827204733797126e-08,5.469446571117386e-09,1.511714992797301e-08,7.860323148978503e-10,1.9800564184192545e-08,0.20587222935487232,0.004183895539850924,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,1,-5.357468576896904e-09,7.727025923309399e-09,-0.6933416077634124,0.4880951974850268,-1.806729519240041e-08,7.352358038606603e-09,-1.304167042009806e-08,2.3267332663042503e-09,-2.050216109419068e-08,9.787223940396871e-09,0.1924300432297819,0.003992951653551554,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,2,-1.9575881145997704e-09,7.895956591225393e-09,-0.2479228567157013,0.8041940947871923,-1.4945280951928236e-08,1.1030104722728695e-08,-9.809784392225874e-09,5.894608163026334e-09,-1.743337865689319e-08,1.351820242769365e-08,0.2493863726072985,0.005278087013461821,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,4,-6.857881137602425e-09,1.1923021171385724e-08,-0.5751798171809658,0.5651696911393547,-2.6469505755575414e-08,1.2753743480370566e-08,-1.8714823533163743e-08,4.999061257958894e-09,-3.0226573220427006e-08,1.6510810945222155e-08,0.15989678912876154,0.0035406810134086296,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,8,-6.302399086834355e-08,3.356310221178838e-08,-1.8777760908587173,0.060411802357226776,-1.1823038127314663e-07,-7.817600463540484e-09,-9.640108244783121e-08,-2.9646899288855895e-08,-1.288064624128854e-07,2.7584806761982716e-09,0.23971356265563878,0.0058126873818228906,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_hh_loans_ea_stock,12,-1.2608205741975697e-07,6.128981721765471e-08,-2.057145267247406,0.03967225450345977,-2.2689483556540906e-07,-2.526927927410487e-08,-1.8703219931233857e-07,-6.513191552717537e-08,-2.4620789178540305e-07,-5.956223054110866e-09,0.069563315665053,0.0018765615087690166,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,0,1.3295338278295341e-08,1.7683928306407176e-08,0.7518317224503914,0.45215226241670187,-1.5792135335248295e-08,4.238281189183898e-08,-4.2905836321273755e-09,3.0881260188718054e-08,-2.1364524307451106e-08,4.7955200864041785e-08,0.20587222935487232,0.004183895539850924,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,1,3.7206964310893364e-08,1.808452384360835e-08,2.0573925325683096,0.03964848287171762,7.460569675043802e-09,6.695335894674292e-08,1.9222667010522292e-08,5.519126161126444e-08,1.7619488998651412e-09,7.265197972192159e-08,0.1924300432297819,0.003992951653551554,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,2,4.3402409839924926e-08,1.5928473974569915e-08,2.72483163856234,0.006433428363076343,1.7202401651051483e-08,6.960241802879838e-08,2.7562213328412485e-08,5.924260635143737e-08,1.2183174521084333e-08,7.462164515876553e-08,0.2493863726072985,0.005278087013461821,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,4,5.430209819970711e-08,1.3292663816013379e-08,4.085117847807944,4.405445141318725e-05,3.243761191009092e-08,7.61665844893233e-08,4.108310387901557e-08,6.752109252039866e-08,2.824895586172214e-08,8.035524053769209e-08,0.15989678912876154,0.0035406810134086296,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,8,1.7393698193597794e-08,3.345424958415258e-08,0.5199249246301212,0.6031159025238777,-3.763364557183533e-08,7.242104195903093e-08,-1.587514403222935e-08,5.066254041942494e-08,-4.817542612115532e-08,8.29628225083509e-08,0.23971356265563878,0.0058126873818228906,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_house_price_de_real,12,-3.7194965370155813e-09,1.9537809999149154e-08,-0.19037428131287798,0.8490158496589126,-3.5856334176804794e-08,2.8417341102773633e-08,-2.31490257113238e-08,1.5710032637292637e-08,-4.201290047213445e-08,3.457390739810329e-08,0.069563315665053,0.0018765615087690166,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,0,3.1031058028617897e-09,2.0959508361545984e-08,0.14805241369854838,0.8823014038364185,-3.137221754474682e-08,3.7578429150470395e-08,-1.7740242515478354e-08,2.3946454121201932e-08,-3.797677571943444e-08,4.418298732515802e-08,0.20587222935487232,0.004183895539850924,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,1,-1.7660022504614066e-08,2.323645103443008e-08,-0.76001375934934,0.4472463603385232,-5.588058326607665e-08,2.0560538256848523e-08,-4.076769441362048e-08,5.447649404392353e-09,-6.32026296606255e-08,2.7882584651397363e-08,0.1924300432297819,0.003992951653551554,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,2,-1.0056177505876324e-08,1.859040171158139e-08,-0.5409338465027121,0.5885531807090432,-4.063466718765581e-08,2.0522312175903167e-08,-2.8543549039994526e-08,8.431194028241879e-09,-4.649269531870762e-08,2.6380340306954967e-08,0.2493863726072985,0.005278087013461821,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,4,-3.876107557877371e-08,2.6999764322126856e-08,-1.4356079229553949,0.15111393897160147,-8.317173585085901e-08,5.649584693311589e-09,-6.56112040537182e-08,-1.1910947103829216e-08,-9.167964124121183e-08,1.4157490083664418e-08,0.15989678912876154,0.0035406810134086296,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,8,-1.3224706935148314e-07,5.2476610557402176e-08,-2.520114541445528,0.011731665146869177,-2.1856341255694598e-07,-4.593072614602029e-08,-1.844328484044199e-07,-8.006129029854638e-08,-2.3509933607472573e-07,-2.939480262824054e-08,0.23971356265563878,0.0058126873818228906,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
ln_nfc_loans_ea_stock,12,-2.574741176021102e-07,9.736415634001706e-08,-2.6444446013885634,0.00818250996773115,-4.1762390329305733e-07,-9.732433191116302e-08,-3.5429867041650705e-07,-1.6064956478771333e-07,-4.483043574136707e-07,-6.664387779054964e-08,0.069563315665053,0.0018765615087690166,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate,L1_ln_dax_real_de,L2_ln_dax_real_de"
