event_id,event_date,event_quarter,regime,target_factor,timing_factor,ois_1m_mew,ois_6m_mew,stoxx50_mew,rate_factor_for_screen,yield_response_for_screen,equity_response_for_screen,rate_factor_sign,yield_response_sign,equity_response_sign,information_effect_screen,contamination_flag,monthly_identification_window
ECB_20160121,2016-01-21,2016Q1,qe_era,0.4795436521151062,-1.5935692188383304,0.689999999999999,-2.56,0.400713909185058,0.4795436521151062,-2.56,0.400713909185058,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20160310,2016-03-10,2016Q1,qe_era,1.4223687027099785,-0.3549808396338674,2.585,4.05,0.6886337601569539,1.4223687027099785,4.05,0.6886337601569539,positive,positive,positive,possible_information_shock,True,True
ECB_20160421,2016-04-21,2016Q2,qe_era,-0.3492658881465956,0.3229244766856814,0.0,0.3,-0.248670697023989,-0.3492658881465956,0.3,-0.248670697023989,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20160602,2016-06-02,2016Q2,qe_era,-0.3891573776188795,-0.557983751881824,0.0,0.0,-0.4516952803768959,-0.3891573776188795,0.0,-0.4516952803768959,negative,zero,negative,ambiguous_zero_response,True,True
ECB_20160721,2016-07-21,2016Q3,qe_era,0.1398609320367525,3.333144810662815,0.265000000000004,0.255,0.268560697187237,0.1398609320367525,0.255,0.268560697187237,positive,positive,positive,possible_information_shock,True,True
ECB_20160908,2016-09-08,2016Q3,qe_era,0.1648766883653321,0.1479043768192402,0.999999999999995,0.900000000000001,-0.706778671544051,0.1648766883653321,0.900000000000001,-0.706778671544051,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20161020,2016-10-20,2016Q4,qe_era,-0.2920680343648117,-0.1704458475051896,0.0,-0.0049999999999994,0.098839863016309,-0.2920680343648117,-0.0049999999999994,0.098839863016309,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20161208,2016-12-08,2016Q4,qe_era,0.1691507915304835,0.4399717031500111,0.0,-0.0850000000000017,0.761089152288008,0.1691507915304835,-0.0850000000000017,0.761089152288008,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20170119,2017-01-19,2017Q1,qe_era,-0.4105442310217722,0.0093588208413247,0.0,0.0,0.353983744241937,-0.4105442310217722,0.0,0.353983744241937,negative,zero,positive,ambiguous_zero_response,True,True
ECB_20170309,2017-03-09,2017Q1,qe_era,-0.4392096585343724,-0.960609007249146,-0.465000000000004,0.2099999999999989,0.392688205950087,-0.4392096585343724,0.2099999999999989,0.392688205950087,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20170427,2017-04-27,2017Q2,qe_era,-0.1920357971434694,0.1538692966514039,-0.645000000000001,-0.6000000000000009,0.0252352487292384,-0.1920357971434694,-0.6000000000000009,0.0252352487292384,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20170608,2017-06-08,2017Q2,qe_era,-0.2694529487304556,0.2547767503349349,0.0,-0.1150012016296387,-0.1699910003637228,-0.2694529487304556,-0.1150012016296387,-0.1699910003637228,negative,negative,negative,possible_information_shock,True,True
ECB_20170720,2017-07-20,2017Q3,qe_era,-0.6766266990790301,-0.2131780818777752,-1.819998025894165,-0.7649987936019897,0.0560513035871679,-0.6766266990790301,-0.7649987936019897,0.0560513035871679,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20170907,2017-09-07,2017Q3,qe_era,-0.6813687052294787,0.5198737414594597,0.0,-0.2000004053115845,0.0566490534406938,-0.6813687052294787,-0.2000004053115845,0.0566490534406938,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20171026,2017-10-26,2017Q4,qe_era,-0.4583760680588817,-0.2446473391637698,0.0,0.3999978303909301,0.4000008442151425,-0.4583760680588817,0.3999978303909301,0.4000008442151425,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20171214,2017-12-14,2017Q4,qe_era,0.5111780192826924,-0.2526179821346739,0.0200003385543823,0.0,0.1986147480257826,0.5111780192826924,0.0,0.1986147480257826,positive,zero,positive,ambiguous_zero_response,True,True
ECB_20180125,2018-01-25,2018Q1,qe_era,-0.3994160264772373,-0.0627171918430855,0.0,0.1000016927719115,-0.6068287805204519,-0.3994160264772373,0.1000016927719115,-0.6068287805204519,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20180308,2018-03-08,2018Q1,qe_era,-0.0746777413915929,0.1712652623084763,-0.180000066757202,0.4999995231628418,0.6628023649293268,-0.0746777413915929,0.4999995231628418,0.6628023649293268,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20180426,2018-04-26,2018Q2,qe_era,-0.3651124176780655,0.5426388379990164,0.0,0.0,-0.1231149814634236,-0.3651124176780655,0.0,-0.1231149814634236,negative,zero,negative,ambiguous_zero_response,True,True
ECB_20180614,2018-06-14,2018Q2,qe_era,-1.3738234866240369,0.5705709790241871,-0.580000877380371,-0.6050020456314086,1.240829426567025,-1.3738234866240369,-0.6050020456314086,1.240829426567025,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20180726,2018-07-26,2018Q3,qe_era,-0.2375293949809882,0.0528624150689853,0.0,0.0,0.2358914224146247,-0.2375293949809882,0.0,0.2358914224146247,negative,zero,positive,ambiguous_zero_response,True,True
ECB_20180913,2018-09-13,2018Q3,qe_era,-0.1581448339880816,-0.1450909724535264,0.0,-0.1700013875961304,-0.1869541905374916,-0.1581448339880816,-0.1700013875961304,-0.1869541905374916,negative,negative,negative,possible_information_shock,True,True
ECB_20181025,2018-10-25,2018Q4,qe_era,0.2923317121212647,-0.0591875957021961,-0.0299990177154541,-0.0399976968765258,-0.5988374321791667,0.2923317121212647,-0.0399976968765258,-0.5988374321791667,positive,negative,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20181213,2018-12-13,2018Q4,qe_era,-0.8897529904224267,0.4431768086038738,0.0,0.0,0.1205560376723369,-0.8897529904224267,0.0,0.1205560376723369,negative,zero,positive,ambiguous_zero_response,True,True
ECB_20190124,2019-01-24,2019Q1,qe_era,-0.4442649495035358,0.3136095350438647,0.0,-0.2000004053115845,-0.6108713137747301,-0.4442649495035358,-0.2000004053115845,-0.6108713137747301,negative,negative,negative,possible_information_shock,True,True
ECB_20190307,2019-03-07,2019Q1,qe_era,-0.3401482299772675,-0.6123336569899231,-0.3600001335144043,-0.2000004053115845,-0.3616803745410734,-0.3401482299772675,-0.2000004053115845,-0.3616803745410734,negative,negative,negative,possible_information_shock,True,True
ECB_20190410,2019-04-10,2019Q2,qe_era,0.1664795705498798,-0.3817051882296478,-0.1450002193450928,-0.1499980688095093,0.0399349047151886,0.1664795705498798,-0.1499980688095093,0.0399349047151886,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20190606,2019-06-06,2019Q2,qe_era,0.2214015738138896,0.7487535808936281,1.229998469352722,1.549997925758362,-0.5902570253255135,0.2214015738138896,1.549997925758362,-0.5902570253255135,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20190725,2019-07-25,2019Q3,qe_era,2.800936066477867,1.0802895865441595,4.140002,2.19,-0.73933,2.800936066477867,2.19,-0.73933,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20190912,2019-09-12,2019Q3,qe_era,2.3246556246376184,0.6567069008349834,4.095,5.499998,0.042317,2.3246556246376184,5.499998,0.042317,positive,positive,positive,possible_information_shock,True,True
ECB_20191024,2019-10-24,2019Q4,qe_era,-0.490877912005932,0.0796284335805854,0.040001,0.07,-0.2237099999999999,-0.490877912005932,0.07,-0.2237099999999999,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20191212,2019-12-12,2019Q4,qe_era,-0.4023546273182724,0.4600046913578129,0.154999,0.150001,0.3328999999999999,-0.4023546273182724,0.150001,0.3328999999999999,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20200123,2020-01-23,2020Q1,covid,-0.177247401544446,1.2928077807063392,0.0249981880187988,0.9000003337860107,-0.4705774570785691,-0.177247401544446,0.9000003337860107,-0.4705774570785691,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20200312,2020-03-12,2020Q1,covid,11.128133952149565,-1.2818598187074497,10.569998621940607,8.605003356933594,-3.9846747071505826,11.128133952149565,8.605003356933594,-3.9846747071505826,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20200430,2020-04-30,2020Q2,covid,1.518322954500687,0.4191184147917708,1.644998788833618,1.150000095367432,-1.1385433664615967,1.518322954500687,1.150000095367432,-1.1385433664615967,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20200604,2020-06-04,2020Q2,covid,-0.0431289098690345,0.0779863250737823,0.0099986791610717,0.2700001001358032,0.0227421999305477,-0.0431289098690345,0.2700001001358032,0.0227421999305477,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20200716,2020-07-16,2020Q3,covid,-0.5498373398977996,0.0829680741339703,-0.3149986267089843,-0.3300011157989502,0.2682750731960226,-0.5498373398977996,-0.3300011157989502,0.2682750731960226,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20200910,2020-09-10,2020Q3,covid,0.959238986197994,-0.1542447518092617,1.399999856948853,0.1000016927719115,0.5051034060691961,0.959238986197994,0.1000016927719115,0.5051034060691961,positive,positive,positive,possible_information_shock,True,True
ECB_20201029,2020-10-29,2020Q4,covid,-0.4603667633243651,-0.1255586909820803,0.0,-0.9000003337860107,1.293737727494548,-0.4603667633243651,-0.9000003337860107,1.293737727494548,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20201210,2020-12-10,2020Q4,covid,0.8545957325091036,0.1017974555223057,0.905001163482666,1.309999823570251,-0.6932292819939789,0.8545957325091036,1.309999823570251,-0.6932292819939789,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20210121,2021-01-21,2021Q1,covid,-0.1486113995200473,0.6691149174098748,1.129999756813049,-0.1150012016296387,-0.3422752529653295,-0.1486113995200473,-0.1150012016296387,-0.3422752529653295,negative,negative,negative,possible_information_shock,True,True
ECB_20210311,2021-03-11,2021Q1,covid,-0.4268813087911449,1.7365792077911169,1.3749986886978147,0.4099994897842407,0.1077376277679675,-0.4268813087911449,0.4099994897842407,0.1077376277679675,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20210422,2021-04-22,2021Q2,covid,-0.3865544898863715,-0.2452809383905816,-0.1000016927719115,-0.2999991178512573,-0.0833920671885479,-0.3865544898863715,-0.2999991178512573,-0.0833920671885479,negative,negative,negative,possible_information_shock,True,True
ECB_20210610,2021-06-10,2021Q2,covid,-0.2353257824339896,-1.0823511846791272,0.0550001859664917,-0.129997730255127,0.4746552055774345,-0.2353257824339896,-0.129997730255127,0.4746552055774345,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20210722,2021-07-22,2021Q3,covid,-0.4258874203579586,0.2450634188492832,0.0250011682510376,-0.0699996948242187,-0.2345867660372036,-0.4258874203579586,-0.0699996948242187,-0.2345867660372036,negative,negative,negative,possible_information_shock,True,True
ECB_20210909,2021-09-09,2021Q3,covid,-0.3799173044315324,0.5729488583057022,-0.0950008630752563,-0.0300019979476928,0.465143772255594,-0.3799173044315324,-0.0300019979476928,0.465143772255594,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20211028,2021-10-28,2021Q4,covid,1.0600212957629254,-0.5958423695764549,-0.0400006771087646,-0.1399993896484375,-0.2016710548765842,1.0600212957629254,-0.1399993896484375,-0.2016710548765842,positive,negative,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20211216,2021-12-16,2021Q4,covid,-0.3770687016880058,0.4149214075502924,0.1049995422363281,-0.2750009298324585,-0.6867638916862262,-0.3770687016880058,-0.2750009298324585,-0.6867638916862262,negative,negative,negative,possible_information_shock,True,True
ECB_20220203,2022-02-03,2022Q1,covid,-0.6478982306084667,-2.325290197011659,0.090000033378601,1.124998927116394,-0.9679143587133509,-0.6478982306084667,1.124998927116394,-0.9679143587133509,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20220310,2022-03-10,2022Q1,covid,-0.5281308630356653,-0.4234142161367256,0.0550001859664917,1.1649996042251587,-0.13615918320653,-0.5281308630356653,1.1649996042251587,-0.13615918320653,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20220414,2022-04-14,2022Q2,covid,-0.5533271804435704,-0.6965202106914667,-0.4999995231628418,-3.899997472763062,0.2368300097812081,-0.5533271804435704,-3.899997472763062,0.2368300097812081,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20220609,2022-06-09,2022Q2,covid,-2.2475367174515903,-1.628002920880053,-0.974997878074646,-1.22000016272068,-1.410962936362559,-2.2475367174515903,-1.22000016272068,-1.410962936362559,negative,negative,negative,possible_information_shock,True,True
ECB_20220721,2022-07-21,2022Q3,tightening_regime,3.8749305450934286,-1.175043175682217,2.594999969005585,11.21999621391296,0.119942578418808,3.8749305450934286,11.21999621391296,0.119942578418808,positive,positive,positive,possible_information_shock,True,True
ECB_20220908,2022-09-08,2022Q3,tightening_regime,6.364656752131255,2.6867681968598744,6.415003538131714,10.19999980926514,-0.2238043589372296,6.364656752131255,10.19999980926514,-0.2238043589372296,positive,positive,negative,possible_pure_monetary_shock,False,True
ECB_20221027,2022-10-27,2022Q4,tightening_regime,2.6286436776587867,-0.2085247026860512,1.760005950927734,-5.679988861083984,0.6422073879710055,2.6286436776587867,-5.679988861083984,0.6422073879710055,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20221215,2022-12-15,2022Q4,tightening_regime,-4.847528766390746,0.1155700143844007,-4.774999618530273,5.769991874694824,-2.179502960808222,-4.847528766390746,5.769991874694824,-2.179502960808222,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20230202,2023-02-02,2023Q1,tightening_regime,0.5695400695596392,-0.9748817940887854,1.440000534057617,-2.7849912643432626,0.5578449182012335,0.5695400695596392,-2.7849912643432626,0.5578449182012335,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20230316,2023-03-16,2023Q1,tightening_regime,21.12181751442461,-0.9906023286807264,19.49999332427979,14.99998569488525,1.1487314917294713,21.12181751442461,14.99998569488525,1.1487314917294713,positive,positive,positive,possible_information_shock,True,True
ECB_20230504,2023-05-04,2023Q2,tightening_regime,-4.974566264316049,-0.0788425182074396,-4.449987411499023,-6.369996070861816,0.506972788081228,-4.974566264316049,-6.369996070861816,0.506972788081228,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20230615,2023-06-15,2023Q2,tightening_regime,-0.2958745185750393,0.4855730928645677,0.2500057220458983,1.990008354187012,0.1411535661070217,-0.2958745185750393,1.990008354187012,0.1411535661070217,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20230727,2023-07-27,2023Q3,tightening_regime,-0.2708263929882737,-0.7711590064534531,-0.0900030136108398,-2.09500789642334,0.5779066195332305,-0.2708263929882737,-2.09500789642334,0.5779066195332305,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20230914,2023-09-14,2023Q3,tightening_regime,7.152819182041956,0.3964263858387034,7.579994201660157,4.885005950927734,1.0205782815340567,7.152819182041956,4.885005950927734,1.0205782815340567,positive,positive,positive,possible_information_shock,True,True
ECB_20231026,2023-10-26,2023Q4,tightening_regime,-1.2964207953174287,0.6250408573600751,-0.7250070571899414,-1.459980010986328,0.472046352170885,-1.2964207953174287,-1.459980010986328,0.472046352170885,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20231214,2023-12-14,2023Q4,tightening_regime,-0.0451340367356432,1.493570946182903,0.1250028610229491,2.80001163482666,-0.5955029218173405,-0.0451340367356432,2.80001163482666,-0.5955029218173405,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20240125,2024-01-25,2024Q1,tightening_regime,-0.4174942260947181,-0.0864864952492908,-0.0949859619140625,-4.134988784790039,0.7310656612515471,-0.4174942260947181,-4.134988784790039,0.7310656612515471,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20240307,2024-03-07,2024Q1,tightening_regime,0.1875702704546211,1.3788339245887562,0.2700090408325194,-0.6800174713134765,0.7169133955453516,0.1875702704546211,-0.6800174713134765,0.7169133955453516,positive,negative,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20240411,2024-04-11,2024Q2,tightening_regime,-0.1047174438156598,0.2737189787225029,0.3199815750122069,0.0,0.224505349778961,-0.1047174438156598,0.0,0.224505349778961,negative,zero,positive,ambiguous_zero_response,True,True
ECB_20240606,2024-06-06,2024Q2,tightening_regime,-0.4707849265710285,0.1890445788445943,-0.0550270080566406,1.990008354187012,-0.2041913333386511,-0.4707849265710285,1.990008354187012,-0.2041913333386511,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20240718,2024-07-18,2024Q3,tightening_regime,-0.0804389446844049,0.313318786438203,0.2150297164916991,-0.4799842834472656,0.107337736831363,-0.0804389446844049,-0.4799842834472656,0.107337736831363,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20240912,2024-09-12,2024Q3,tightening_regime,-0.4063457371127781,2.006063314052821,0.0299930572509765,1.999998092651367,-0.7621695025977239,-0.4063457371127781,1.999998092651367,-0.7621695025977239,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20241017,2024-10-17,2024Q4,tightening_regime,-0.9548457585158988,-1.6372787903347277,-0.690007209777832,-3.499984741210938,0.1332016810589435,-0.9548457585158988,-3.499984741210938,0.1332016810589435,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20241212,2024-12-12,2024Q4,tightening_regime,1.1044570294062823,0.5918179885776172,1.199960708618164,2.399992942810059,0.2452823487159197,1.1044570294062823,2.399992942810059,0.2452823487159197,positive,positive,positive,possible_information_shock,True,True
ECB_20250130,2025-01-30,2025Q1,tightening_regime,-0.3773678484257093,-0.4922906054173506,0.0,-1.799988746643066,0.0115749391483512,-0.3773678484257093,-1.799988746643066,0.0115749391483512,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20250306,2025-03-06,2025Q1,tightening_regime,-0.5263345801908061,-0.8080078168494226,-0.1999855041503906,2.499985694885254,0.4407927656254911,-0.5263345801908061,2.499985694885254,0.4407927656254911,negative,positive,positive,mixed_sign_factor_yield_conflict,True,True
ECB_20250417,2025-04-17,2025Q2,tightening_regime,-0.8251116141352567,-1.0640425789156829,-0.6999969482421875,-5.699992179870605,0.1266447536063889,-0.8251116141352567,-5.699992179870605,0.1266447536063889,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20250605,2025-06-05,2025Q2,tightening_regime,-2.7139711882436193,1.083970575400644,-2.500009536743164,2.799999713897705,-0.4697474829869329,-2.7139711882436193,2.799999713897705,-0.4697474829869329,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20250724,2025-07-24,2025Q3,tightening_regime,-0.1329645747340561,1.210442090370551,0.2000093460083008,2.300000190734863,-0.391524020930951,-0.1329645747340561,2.300000190734863,-0.391524020930951,negative,positive,negative,mixed_sign_factor_yield_conflict,True,True
ECB_20250911,2025-09-11,2025Q3,tightening_regime,-0.3859965340053088,-1.4951812831924292,-0.5000114440917968,-1.150000095367432,0.2722034837643795,-0.3859965340053088,-1.150000095367432,0.2722034837643795,negative,negative,positive,possible_pure_monetary_shock,False,True
ECB_20251030,2025-10-30,2025Q4,tightening_regime,-0.368935345620773,0.6418485897340785,0.0,-0.0499963760375976,0.3531982758976264,-0.368935345620773,-0.0499963760375976,0.3531982758976264,negative,negative,positive,possible_pure_monetary_shock,False,True
