KEY,FREQ,REF_AREA,ADJUSTMENT,EWT_INDICATOR,EWT_CONCEPT,ACTIVITY,COMPILING_ORG,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,DISS_ORG,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-01,1.91409384545303,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-02,1.9449994806599,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-03,1.81626776661207,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-04,1.7933391060557,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-05,1.59722973672456,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-06,1.5891502313896,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-07,1.77533893547102,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-08,1.88044262209456,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-09,1.81349192466852,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-10,1.86788007561485,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-11,1.77954429014146,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2013-12,1.77517676640486,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-01,1.78972590823365,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-02,1.8913264975136,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-03,1.93741647668801,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-04,1.89130683821602,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-05,2.25123823547898,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-06,2.11546860458389,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-07,1.76125685628908,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-08,1.68083670960335,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-09,1.69334813301148,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-10,1.73184888900467,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-11,1.72081278010471,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2014-12,1.77895333856374,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-01,1.42546267010929,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-02,1.39918705126335,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-03,1.6475372964421,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-04,1.50886458938588,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-05,1.2514444733805,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-06,1.35569168859961,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-07,1.60880892926167,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-08,1.50819187136203,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-09,1.5478195238276,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-10,1.54435898862875,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-11,1.5231931865853,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2015-12,1.52050092694972,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-01,1.41963277923077,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-02,1.35121041083552,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-03,1.20116736816509,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-04,1.36562224350054,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-05,1.51842267955842,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-06,1.77074689610733,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-07,1.2947795158966,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-08,1.36887329573058,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-09,1.34280118231716,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-10,1.32524452787333,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-11,1.35687058554572,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2016-12,1.36497667710753,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-01,1.58410794449096,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-02,1.57863663561505,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-03,1.39944889370959,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-04,1.42176131898316,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-05,1.25307107223146,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-06,1.1516336272147,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-07,1.29744883446394,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-08,1.44779795458704,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-09,1.40836954577228,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-10,1.40338196520019,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-11,1.40688796634812,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2017-12,1.3947881593795,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-01,1.58095476678802,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-02,1.54578309367867,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-03,1.80199432304765,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-04,1.91877904383421,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-05,2.91754468930799,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-06,2.27925011397098,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-07,2.02123757780656,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-08,1.90353138788572,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-09,1.94599116439687,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-10,2.03863812340855,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-11,2.21018032282775,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2018-12,2.01503115739285,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2019-01,2.10478890137418,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2019-02,2.31805434833447,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2019-03,1.87688402659182,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWR._T.4F0.GY,M,U2,N,WT,INWR,_T,4F0,GY,2019-04,1.86700808879208,A,F,,,P1M,A,,14,ECB wage tracker with unsmoothed one-off payments,"Euro area, non-seasonally adjusted, wage tracker, with unsmoothed one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
